hash,item,category_id,date,member_id,person_id,sort_order,record_id
a2860664b74970c54edbf51622ecdfb115af329d,"Name of donor: Public and Commercial Services Union (PCS)
Address of donor: 160 Falcon Road, London SW11 2LN
Amount of donation or nature and value if donation in kind: Administration and coordination of the PCS Parliamentary Group, which I chair, by Solidarity Consulting Ltd, at a value of Â£31,770 from 1 January 2022 to 31 December 2022
Date received: 1 January 2022 - 31 December 2022
Date accepted: 1 January 2022
Donor status: trade union
(Registered 14 February 2022)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25306,0,2023-10-30-70b64e89-25306-0
b966bea10710205eecea75695c2745cca78c49e5,"From 1 May 2015, Associate Tenant, Doughty Street Chambers. (Registered 06 January 2016)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,5,2023-10-30-5f2cbd10-25353-0
8e05d91adf9a71939b7a526b7ee6d5bde86b9324,"From 1 December 2015 until 16 November 2022, Patron, Sante Refugee Mental Health Project. (Registered 06 January 2016; updated 23 November 2022)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,4,2023-10-30-5f2cbd10-25353-0
65583abc76dff2bfefef2fb5b36cbb38589b6517,"From 1 October 2015, Member of Advisory Board, European Institute, University College, London. (Registered 06 January 2016)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,3,2023-10-30-5f2cbd10-25353-0
e89b27c39bf61d513ad18d4641460f17aab4773a,Director of The Death Penalty Project. (Registered 05 June 2015),5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,2,2023-10-30-5f2cbd10-25353-0
38f7de2c254015928bc1aa76d789fc85a7c3776f,Leeds University Law Faculty Advisory Board. (Registered 05 June 2015),5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,1,2023-10-30-5f2cbd10-25353-0
43375423cc8ec894786c1bbcf8727ee97c9638ba,Member of the Youth Justice Legal Centreâs advisory board. The centre was set up by Just for Kids Law. (Registered 05 June 2015),5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-5f2cbd10-25353-0
c637fa65cf9b448b3e716c63411119243f765735,"From 14 March 2022 until 8 December 2022, a field in Oxted, Surrey: (i). (Registered 04 August 2022; updated 09 December 2022)",3841fe0e,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-3841fe0e-25353-0
5c8586053c4bd52e61b05cb701af953ba1324287,"Name of donor: Canada 20/20
Address of donor: 35 OâConnor Street, Suite 302 Ottawa, Ontario, Canada K1P 5M4
Estimate of the probable value (or amount of any donation): Monetary contribution of Â£410.41 towards a flight, plus hotel (Â£588.86), principle car (Â£282.58) and staff car (Â£212.70), total value Â£1,494.55
Destination of visit: Montreal, Canada
Dates of visit: 15-17 September 2023
Purpose of visit: Speaking at Montreal Global Progress Conference.
(Registered 02 October 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/25353,1,2023-10-30-891eb863-25353-0
20ca89be38600384893ac5c37afa1a247feebce5,"Name of donor: Google Ireland Ltd
Address of donor: Gordon House Barrow Street Dublin 4, D04E5W5, Ireland
Estimate of the probable value (or amount of any donation): Meal on 19 January 2023 during my attendance at the World Economic Forum in Davos for me and a member of staff, total value Â£380
Destination of visit: Davos, Switzerland
Dates of visit: 18-20 January 2023
Purpose of visit: To attend the World Economic Forum Annual Meeting in Davos.
(Registered 27 January 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-891eb863-25353-0
41ed759755c7f0bd6dd4f94ad672fd6d23cf3e71,"Name of donor: Cain International UK Services Ltd
Address of donor: 116 Upper Street, London N1 1QP
Amount of donation or nature and value if donation in kind: Two tickets with hospitality to Chelsea vs Arsenal football match, total value Â£2,400
Date received: 21 October 2023
Date accepted: 21 October 2023
Donor status: company, registration 10929931
(Registered 23 October 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,12,2023-10-30-64e8edeb-25353-0
374ca61c265c36d9704e912afd6b67ec1529d409,"Name of donor: Swansea City AFC
Address of donor: The Swansea.Com Stadium, Plasmarl, Swansea SA1 2FA
Amount of donation or nature and value if donation in kind: Five tickets with hospitality for Swansea City v Bournemouth, value Â£800
Date received: 29 August 2023
Date accepted: 29 August 2023
Donor status: company, registration 04056708
(Registered 11 September 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,11,2023-10-30-64e8edeb-25353-0
b693487470f81eafb52183c761fba7867f25f71b,"Name of donor: Crownhawk Properties (trading as the LCV Group)
Address of donor: Riverside House, Normandy Road, Morfa, Swansea SA1 2 JA
Amount of donation or nature and value if donation in kind: Accommodation for four people in Gower, value Â£4,500
Date received: 24-31 August 2023
Date accepted: 24 August 2023
Donor status: company, registration 03830322
(Registered 11 September 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,10,2023-10-30-64e8edeb-25353-0
98d856b0848fe6aad4665455257b968c7d73954c,"Name of donor: Crystal Palace Football Club
Address of donor: Selhurst Park Stadium, Holmesdale Road, London SE25 6PU
Amount of donation or nature and value if donation in kind: Three tickets with hospitality for Crystal Palace v Arsenal, value Â£2,142
Date received: 21 August 2023
Date accepted: 21 August 2023
Donor status: company, registration 07270793
(Registered 29 August 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,9,2023-10-30-64e8edeb-25353-0
5497f6ba22f846bfb478d2e6e40ee885fb03d7fd,"Name of donor: Matthew Moulding
Address of donor: private
Amount of donation or nature and value if donation in kind: Hotel accommodation for four people for one night, including breakfast, value Â£937
Date received: 1-2 June 2023
Date accepted: 1 June 2023
Donor status: individual
(Registered 26 June 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,8,2023-10-30-64e8edeb-25353-0
9a0b0ad6ed8fa22acf0c91cf3b77d6debd035f5e,"Name of donor: Jockey Club Racecourses
Address of donor: Sandown Park Racecourse, Portsmouth Road, Esher KT10 9AJ
Amount of donation or nature and value if donation in kind: Private box for four people at Epsom Downs Racecourse, including catering and admission tickets, total value Â£3,716
Date received: 3 June 2023
Date accepted: 3 June 2023
Donor status: company, registration 2909409
(Registered 05 June 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,7,2023-10-30-64e8edeb-25353-0
d181e769f4e26f4640397ef213602b60def1aa91,"Name of donor: SJM Concerts
Address of donor: St Matthews, Liverpool Road, Manchester M3 4NQ
Amount of donation or nature and value if donation in kind: Four tickets with hospitality to a Coldplay Concert at the Etihad Stadium, Manchester, total value Â£698
Date received: 1 June 2023
Date accepted: 1 June 2023
Donor status: company, registration 2686954
(Registered 02 June 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,6,2023-10-30-64e8edeb-25353-0
6a4a11d425001715d72fb2a5855fe845d642d722,"Name of donor: Mulalley & Co. Limited
Address of donor: Teresa Gavin House, Woodford Avenue, Woodford Green IG8 8FA
Amount of donation or nature and value if donation in kind: Two tickets with hospitality for West Ham v Arsenal, value Â£700
Date received: 16 April 2023
Date accepted: 16 April 2023
Donor status: company, registration 01534913
(Registered 17 April 2023; updated 19 April 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,5,2023-10-30-64e8edeb-25353-0
a04587b1e82891085253344fcb0954f2e7a1cf81,"Name of donor: Getir UK Limited
Address of donor: WeWork, 30 Stamford Street, London SE1 9LQ
Amount of donation or nature and value if donation in kind: Four tickets with hospitality for Tottenham Hotspur vs Arsenal, value Â£1,600
Date received: 15 January 2023
Date accepted: 15 January 2023
Donor status: company, registration 12548945
(Registered 16 January 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,4,2023-10-30-64e8edeb-25353-0
84e4a30bf3c3f9949919a75deb4ee73ab0a9953b,"Name of donor: Global Media Group Services Ltd
Address of donor: 30 Leicester Square, London WC2H 7LA
Amount of donation or nature and value if donation in kind: Four tickets with hospitality for the Jingle Bell Ball, total value Â£999.96
Date received: 10 December 2022
Date accepted: 10 December 2022
Donor status: company, registration 03296557
(Registered 12 December 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,3,2023-10-30-64e8edeb-25353-0
15a87fe828cf8dc5f49594bc4ab1d50b3b29ccc4,"Name of donor: Arsenal Football Club
Address of donor: Highbury House, 75 Drayton Park, London N5 1BU
Amount of donation or nature and value if donation in kind: Received via the English Football League as the competition organiser, two tickets with hospitality for Arsenal vs Brighton, value Â£1,080
Date received: 9 November 2022
Date accepted: 9 November 2022
Donor status: company, registration 00109244
(Registered 10 November 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,2,2023-10-30-64e8edeb-25353-0
8cf3ae9b5f16c58e1eba192ebf821c2683c59e38,"Name of donor: Jonathan Goldstein
Address of donor: private
Amount of donation or nature and value if donation in kind: Four tickets with hospitality for Chelsea vs Arsenal, value Â£1,650
Date received: 6 November 2022
Date accepted: 6 November 2022
Donor status: individual
(Registered 07 November 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,1,2023-10-30-64e8edeb-25353-0
c841965e35911f42514798e473670e25a082b2a5,"Name of donor: The Football Association
Address of donor: Wembley Stadium, Wembley, London HA9 0WS
Amount of donation or nature and value if donation in kind: Four tickets with hospitality for the England vs USA Womenâs Football Match at Wembley, value Â£580
Date received: 7 October 2022
Date accepted: 7 October 2022
Donor status: company, registration 77797
(Registered 07 October 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-64e8edeb-25353-0
72c16c416037d81fa91ec3251d815cb90d5171bf,"Name of donor: Lord Waheed Alli
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£10,000 for the private office of the Leader of the Opposition
Date received: 9 October 2023
Date accepted: 9 October 2023
Donor status: individual
(Registered 19 October 2023)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-70b64e89-25353-0
3093dc9ff7f3d22d9714562672304c2f8bb94080,"27 September 2023, received Â£57.99. Hours: none. (Registered 27 September 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25353,2,2023-10-30-10057ffd-25353-0
179d5565a6137a9b8c99ef3204c3dddbd3c24fe6,"22 March 2023, received Â£660.89. Hours: none. (Registered 23 March 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25353,1,2023-10-30-10057ffd-25353-0
61f79cc832ac179f813716401e29be3e50868801,"Payments from the Authorsâ Licensing and Collecting Society, Fifth floor, Shackleton House, 4 Battle Bridge Lane, London SE1 2HX, as copyright payments for books written before my election to Parliament:",10057ffd,2023-10-30,,uk.org.publicwhip/person/25353,0,2023-10-30-10057ffd-25353-0
d7332af25a526f61d0467536e9e1021b00ac129a,"From 1 October 2022, Chairman of the United and Cecil Club. This is an unpaid role, and I have no say over the direction of funds. (Registered 29 June 2023)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25864,0,2023-10-30-5f2cbd10-25864-0
03c3b765d4fe562860af9e759b842f03a050e285,"Name of donor: CIFF (Children's Investment Fund Foundation)
Address of donor: 7 Clifford Street, London W1S 2FT
Estimate of the probable value (or amount of any donation): Air travel, accommodation and hospitality with a value of Â£3,566.91
Destination of visit: Kenya
Dates of visit: 24-29 January 2023
Purpose of visit: Cross party fact finding political delegation to see the impact UK Aid has in communities in Kenya during the current drought.
(Registered 14 February 2023)",891eb863,2023-10-30,,uk.org.publicwhip/person/25864,0,2023-10-30-891eb863-25864-0
3615ef360a7ffa70229561627f91241b773065f8,"Name of donor: Catholic Bishops' Conference England and Wales
Address of donor: 39 Eccleston Square, London SW1V 1BX
Amount of donation or nature and value if donation in kind: An intern in my parliamentary office for ten months, who will receive an educational allowance of Â£7,000 paid directly to them, plus accommodation valued at Â£7,336.1, total value Â£14,336.1
Date received: 10 October 2022 - 26 May 2023
Date accepted: 10 October 2022
Donor status: company, registration 4734592
(Registered 09 November 2022; updated 05 June 2023)",70b64e89,2023-10-30,,uk.org.publicwhip/person/25864,0,2023-10-30-70b64e89-25864-0
0adb757d74a4631570f7db1cb92abaae8ed7fb57,"Name of donor: United and Cecil Club
Address of donor: 97 Mill Hill Road, London W3 8JF
Amount of donation or nature and value if donation in kind: Â£12,000
Donor status: unincorporated association
(Registered 28 June 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25864,0,2023-10-30-2fa6c1a9-25864-0
e7b45c7660d17b1292fd35713b7740fe7cdbfaa2,"2 December 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,28,2023-10-30-10057ffd-25864-0
d5de4f2b036fc82469ce2e4e44bbc930ce8c5d24,"19 October 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,27,2023-10-30-10057ffd-25864-0
a04b4cbaeacfbb74bc2f26f81ba6519f8fb0990b,"24 August 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,26,2023-10-30-10057ffd-25864-0
a94b29f79b40f2465901a531031b398c46c474c9,"4 August 2022, received another Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,25,2023-10-30-10057ffd-25864-0
cd1d89dcc243ea2f570fe1ae9bf4e4cd21f66c89,"4 August 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,22,2023-10-30-10057ffd-25864-0
75b9d5087f72d5d29c2a4e50fdf59d6b7c0b1ed4,"20 June 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,21,2023-10-30-10057ffd-25864-0
f6939385b605e438a9aab44d1a334aa466694aca,"27 May 2022, received Â£65. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,20,2023-10-30-10057ffd-25864-0
b9346a60d8266147db01914c19fa4bb67be1e850,"10 May 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,19,2023-10-30-10057ffd-25864-0
a3eb06b1702fa684a4002b12cd673b27fcae8988,"4 April 2022, received Â£75. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,18,2023-10-30-10057ffd-25864-0
d22f8dfba566790566c07f8d995ac12625213284,"28 January 2022, received Â£65. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,17,2023-10-30-10057ffd-25864-0
d11e1c3344bd4e02a71dd67774d1ff5f8668aa97,"Payments from Yonder Consulting Limited , Northburgh House, 10 Northburgh Street, London EC1V 0AT, for opinion surveys:",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,16,2023-10-30-10057ffd-25864-0
c7326f84419d829d9a4fa86c32a7f7c43b00a987,"17 November 2022, received Â£200 from the Catholic Herald, Herald House, Lambs Passage, Bunhill Row, London EC1Y 8TQ, for writing an article. Hours: 2 hrs. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,15,2023-10-30-10057ffd-25864-0
cfe5634948950f261de97e42ce0f93308c9a3c28,"12 January 2023, received Â£225. Hours: 1 hr. (Registered 12 January 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,14,2023-10-30-10057ffd-25864-0
2511b39fa1a89751f14cf3897b5750e270fc6a06,"5 August 2022, received another Â£225. Hours: 1 hr. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,13,2023-10-30-10057ffd-25864-0
f4077482c9f2269b9d8914411c4018074a01278e,"5 August 2022, received Â£225. Hours: 1 hr. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,12,2023-10-30-10057ffd-25864-0
23c1dc0e5824b846d4408c5236671685cca5a157,"Payments from Ipsos MORI, 3 Thomas More Square, London E1W 1YW, for opinion surveys:",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,11,2023-10-30-10057ffd-25864-0
9070cc5d45bf0f52c587da484cf304a848f23de3,"13 February 2023, received Â£110. Hours 30 mins. (Registered 14 February 2023)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,10,2023-10-30-10057ffd-25864-0
d7134b69279c35ce2dc3e3472ccc4f237f7110e8,"14 December 2022, received Â£150. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,9,2023-10-30-10057ffd-25864-0
02c5059ba32f62418d793c7764aea22c38669d2d,"25 November 2022, received another Â£100. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,8,2023-10-30-10057ffd-25864-0
0a4d5330738bcdeddfe26d203a1dd6e22f899e8d,"25 November 2022, received Â£100. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,7,2023-10-30-10057ffd-25864-0
befaeaec0bc62090dbb2cf80cba542b820f905f4,"13 October 2022, received Â£80. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,6,2023-10-30-10057ffd-25864-0
460332d679a86880c0f568d5002552e7a88bb0ab,"30 August 2022, received Â£90. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,5,2023-10-30-10057ffd-25864-0
1b49ecbda84f05a854c7cd85626c4a2167cf1699,"30 August 2022, received Â£100. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,4,2023-10-30-10057ffd-25864-0
341e68b9b2cca1c0f67754b5f1da40beadf9f7ac,"24 June 2022, received Â£70. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,3,2023-10-30-10057ffd-25864-0
b110f57ab87ae371540f5b40ccdf865da9a46c03,"24 June 2022, received Â£100. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,2,2023-10-30-10057ffd-25864-0
23ceaae1d3a960f085c62b4363ed43a345ba7075,"10 June 2022, received Â£100. Hours: 30 mins. (Registered 30 December 2022)",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,1,2023-10-30-10057ffd-25864-0
0b78e3dc490570e6dbf5446f3f816468db85b667,"Payments from YouGov plc, 50 Featherstone St, London EC1Y 8RT, for opinion surveys:",10057ffd,2023-10-30,,uk.org.publicwhip/person/25864,0,2023-10-30-10057ffd-25864-0
0b6db433025a4a63480097c8ad294e9590dd5287,"As part of its holdings, Spring Lane Farm Ltd owns a garden centre in Sherwood. (Updated 26 May 2016 and 07 June 2016)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/24909,0,2023-10-30-5f2cbd10-24909-0
e0196a173d0c579289f23dcb04dfd7a6e61d2f75,Partner in CH Spencer and Son (farmers). (Registered 07 June 2016),ead2f460,2023-10-30,,uk.org.publicwhip/person/24909,1,2023-10-30-ead2f460-24909-0
6d3934ab3ce05860658311df836791dbe7ee419a,Spring Lane Farm Ltd (formerly Floralands Ltd); a farm shop of which I am an unremunerated director. (Updated 26 May 2016),ead2f460,2023-10-30,,uk.org.publicwhip/person/24909,0,2023-10-30-ead2f460-24909-0
42402e1ed41b150b8c1a8660f09a469fbdf8e332,A farm (see category 1) in Sherwood: (i) and (ii).,3841fe0e,2023-10-30,,uk.org.publicwhip/person/24909,0,2023-10-30-3841fe0e-24909-0
59128d03cb4c27d79b5f9b40a1d9ef598d286df8,"On 2 November 2021, I accepted honorary membership of the Carlton Club for the duration of my tenure as Parliamentary Secretary to the Treasury, and Government Chief Whip. On 12 May 2022, I received confirmation that this membership will continue for the duration of my tenure as Leader of the House of Commons. (Registered 29 November 2021; updated 13 May 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/24909,0,2023-10-30-64e8edeb-24909-0
15d072ad6eb79def70e6e5b253a04902588a3b9d,"Partner in CH Spencer and Son (farmers). Address: Spring Lane Farm, Mapperley Plains, Notts. I receive benefit in kind from the farm of Â£5-10,000 per annum in the form of payment of telephone, heating and council tax of my family home. I perform a maximum of 80-100 hours per year of otherwise unremunerated work on the farm. (Registered 31 May 2010; updated 01 November 2018)",10057ffd,2023-10-30,,uk.org.publicwhip/person/24909,0,2023-10-30-10057ffd-24909-0
756af5fc190075c2b6760c5e1ddcf7b19150cac9,"From 14 March 2023, Chairman of FTL Club, an unincorporated association with the purpose of fundraising for the political activities of the Conservative Member of Parliament/Conservative Parliamentary Candidate for Runnymede and Weybridge. This is an unpaid role. (Registered 12 September 2023)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25889,1,2023-10-30-5f2cbd10-25889-0
c0590ee15f380de11a05736111b131d15a4336a6,"On 1 February 2022, I received notification that Hermes (delivery company) made a donation of Â£1,000 to a charity nominated by me as the local Member of Parliament. (Registered 07 July 2023)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25889,0,2023-10-30-5f2cbd10-25889-0
cb3855afeef6565b5bac3632c2126845ad963563,"Name of donor: Carlton Club
Address of donor: 69 St. James's Street, London SW1A 1PJ
Amount of donation, or nature and value if donation in kind: Â£1,225 discount on membership for 2023
Date received: 1 January 2023 to 31 December 2023
Date accepted: 1 January 2023
Donor status: company, registration 00573221
(Registered 03 January 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25889,1,2023-10-30-64e8edeb-25889-0
42f670c352db0816f661accb2f5cae0a8ace5b72,"Name of donor: Carlton Club
Address of donor: 69 St. James's Street, London SW1A 1PJ
Amount of donation, or nature and value if donation in kind: Â£1,155 discount on membership for 2022
Date received: 1 January 2022 to 31 December 2022
Date accepted: 1 January 2022
Donor status: company, registration 00573221
(Registered 04 January 2022)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25889,0,2023-10-30-64e8edeb-25889-0
f0984518132625b38508f3cab251831cb2107f7d,"Name of donor: Davinder Sandhu
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£2,500 to Runnymede and Weybridge Conservative Association
Donor status: individual
(Registered 29 March 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25889,2,2023-10-30-2fa6c1a9-25889-0
12f6f2d94ce519139f8ca8295edefbf4208bb980,"Name of donor: Strand Europe Ltd
Address of donor: One Fleet, Ancells Road, Fleet GU51 2UN
Amount of donation or nature and value if donation in kind: Â£5,000 to Runnymede and Weybridge Conservative Association
Donor status: company, registration 02710372
(Registered 03 March 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25889,1,2023-10-30-2fa6c1a9-25889-0
15915a14fe1a6f5316fb2bceea5d010775cd35ba,"Name of donor: Hassan Akhtar
Address of donor: private
Amount of donation or nature and value if donation in kind: Â£5,000 to Runnymede and Weybridge Conservative Association
Donor status: individual
(Registered 22 November 2022)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25889,0,2023-10-30-2fa6c1a9-25889-0
493422adbef6625cc8178145d9de4dcd558fade6,"From 5 December 2022, a trustee of Landau Forte College Derby. This is an unpaid role. (Registered 16 December 2022)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25436,2,2023-10-30-5f2cbd10-25436-0
013c747ff8ef91022b6be50c593d575db6f2e832,"From 11 October 2021 until 12 December 2022, unpaid Director of the Moving Hand; coaching and training company. (Registered 12 November 2021; updated 06 January 2023)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25436,1,2023-10-30-5f2cbd10-25436-0
9e545639dbc542f1dbd9a2a58522f9d2f7b32935,"From 1 April 2020, unpaid Director of Amanda Solloway Ltd; learning and development consultancy (in liquidation). (Registered 12 November 2021)",5f2cbd10,2023-10-30,,uk.org.publicwhip/person/25436,0,2023-10-30-5f2cbd10-25436-0
34b53686adedb2c94764aada7d903c0e7350ed0e,"From 11 October 2021 until 13 December 2022, the Moving Hand; coaching and training company. (Registered 12 October 2021; updated 12 November 2021 and 06 January 2023)",ead2f460,2023-10-30,,uk.org.publicwhip/person/25436,1,2023-10-30-ead2f460-25436-0
6681a8194188ebec462c61952f7cabd4897dbb94,Amanda Solloway Ltd; learning and development consultancy. This company has not traded since 17 December 2020 and is in the process of liquidation. (Registered 09 January 2020; updated 12 November 2021),ead2f460,2023-10-30,,uk.org.publicwhip/person/25436,0,2023-10-30-ead2f460-25436-0
203dbd2313e1622e3709704d72e2019248608ea0,"Name of donor: BBC England and 5 Live
Address of donor: 1 Television Centre, 101 Wood Lane, London W12 7FA
Estimate of the probable value (or amount of any donation): Four Enhanced Area tickets to the BBC Radio 2 Festival in Leicester, with complimentary access to a breakfast reception, value Â£582.40
Date received: 17 September 2023
Date accepted: 17 September 2023
Donor status: company, registration 06034850
(Registered 11 October 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25436,4,2023-10-30-64e8edeb-25436-0
1dfe051dc6e59eadf1eab2137e1eb5e3fb5da86f,"Name of donor: Derbyshire Cricket Club
Address of donor: The Incora County Ground, Nottingham Road, Derby DE21 6DA
Amount of donation or nature and value if donation in kind: Two tickets with hospitality and parking for an international fixture, value Â£174
Date received: 6 September 2023
Date accepted: 6 September 2023
Donor status: company, registration IP28711R
(Registered 07 September 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25436,3,2023-10-30-64e8edeb-25436-0
2377a8adefcc407ea5ec1369614163facd189a30,"Name of donor: Derbyshire Cricket Club
Address of donor: The Incora County Ground, Nottingham Road, Derby DE21 6DA
Amount of donation or nature and value if donation in kind: Two tickets with hospitality and parking for a T20 Blast fixture, value Â£164
Date received: 30 June 2023
Date accepted: 30 June 2023
Donor status: company, registration IP28711R
(Registered 07 September 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25436,2,2023-10-30-64e8edeb-25436-0
d6af1139e4e29eb6c9586feec93f3808487433ee,"Name of donor: Allwyn Entertainment Ltd
Address of donor: One Connaught Place, 5th Floor, London W2 2ET
Amount of donation or nature and value if donation in kind: Ticket for the British Kebab Awards, value Â£360
Date received: 27 February 2023
Date accepted: 27 February 2023
Donor status: company, registration 13157556
(Registered 23 March 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25436,1,2023-10-30-64e8edeb-25436-0
3f511424726f8f177fa640816ea26d81113d0391,"Name of donor: British Association for Shooting and Conservation (BASC)
Address of donor: Seventeen Shed, The Courtyard, Sapperton Park, Church Broughton DE65 5AU
Amount of donation or nature and value if donation in kind: A day's clay pigeon shooting and hospitality, value Â£576
Date received: 11 February 2023
Date accepted: 11 February 2023
Donor status: other (cooperative and community benefit society, registration 28488R)
(Registered 02 March 2023)",64e8edeb,2023-10-30,,uk.org.publicwhip/person/25436,0,2023-10-30-64e8edeb-25436-0
18eec00d1f17f61ec7da23029c0e2cc240e1cd56,"Name of donor: Business fore
Address of donor: Kerry London, Premier House, 52 London Road, Twickenham TW1 3RJ
Amount of donation or nature and value if donation in kind: Â£15,000
Donor status: unincorporated association
(Registered 30 October 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25436,3,2023-10-30-2fa6c1a9-25436-0
4153e06b830dd07b14a22ad840552e69bc6d3058,"Name of donor: Carlton Club Political Committee
Address of donor: 69 St James Street, London SW1A 1PJ
Amount of donation or nature and value if donation in kind: Â£15,000
Donor status: unincorporated association
(Registered 28 February 2023)",2fa6c1a9,2023-10-30,,uk.org.publicwhip/person/25436,2,2023-10-30-2fa6c1a9-25436-0
